objid,sample,asset_id,OBJID,RA,DEC,NVOTE,P_EL,P_CW,P_ACW,P_EDGE,P_DK,P_MG,P_CS,P_EL_DEBIASED,P_CS_DEBIASED,SPIRAL,ELLIPTICAL,UNCERTAIN,image_path
587738574605647919,original,113437,587738574605647919,12:59:42.48,+40:21:51.5,29,0.103,0.207,0.0,0.69,0.0,0.0,0.897,0.079,0.921,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113437.jpg
587738574605648107,original,113438,587738574605648107,13:00:00.27,+40:23:21.6,30,0.0,0.033,0.4,0.567,0.0,0.0,1.0,0.0,1.0,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113438.jpg
587738574605648139,original,113439,587738574605648139,13:00:06.85,+40:13:47.8,29,0.828,0.034,0.0,0.103,0.034,0.0,0.138,0.644,0.312,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113439.jpg
587738574605713542,original,113440,587738574605713542,13:00:16.69,+40:17:58.7,22,0.045,0.0,0.727,0.136,0.0,0.091,0.864,0.034,0.874,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113440.jpg
587738574605713621,original,113441,587738574605713621,13:00:52.68,+40:17:31.3,24,0.792,0.042,0.0,0.125,0.0,0.042,0.167,0.792,0.167,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113441.jpg
587738574605779033,original,113442,587738574605779033,13:01:09.68,+40:21:23.7,37,0.865,0.027,0.0,0.081,0.027,0.0,0.108,0.732,0.236,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113442.jpg
587738574605779107,original,113443,587738574605779107,13:01:28.04,+40:11:16.0,55,0.945,0.0,0.0,0.036,0.018,0.0,0.036,0.909,0.072,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\113443.jpg
587738574605779130,original,113444,587738574605779130,13:01:41.39,+40:11:37.2,35,0.429,0.0,0.057,0.229,0.286,0.0,0.286,0.249,0.412,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113444.jpg
587738574605844649,original,113445,587738574605844649,13:02:06.92,+40:16:12.1,50,0.16,0.02,0.06,0.76,0.0,0.0,0.84,0.082,0.918,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113445.jpg
587738574605910174,original,113446,587738574605910174,13:02:52.34,+40:08:52.9,63,0.063,0.063,0.556,0.286,0.016,0.016,0.905,0.054,0.914,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113446.jpg
587738574605910208,original,113447,587738574605910208,13:03:04.24,+40:12:42.7,72,0.361,0.111,0.028,0.486,0.0,0.014,0.625,0.147,0.837,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113447.jpg
587738574605975725,original,113448,587738574605975725,13:03:22.26,+40:12:43.7,34,0.971,0.0,0.0,0.029,0.0,0.0,0.029,0.946,0.054,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\113448.jpg
587738574605975775,original,113449,587738574605975775,13:03:37.39,+40:14:56.3,35,0.057,0.029,0.4,0.343,0.086,0.086,0.771,0.057,0.771,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113449.jpg
587738574606041314,original,113450,587738574606041314,13:04:35.35,+40:06:26.3,64,0.438,0.016,0.094,0.438,0.016,0.0,0.547,0.283,0.699,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113450.jpg
587738574606106628,original,113451,587738574606106628,13:04:48.58,+40:06:02.1,48,0.833,0.021,0.0,0.125,0.0,0.021,0.146,0.749,0.229,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113451.jpg
587738574606106770,original,113452,587738574606106770,13:05:06.20,+40:17:15.9,23,0.0,0.913,0.0,0.087,0.0,0.0,1.0,0.0,1.0,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113452.jpg
587738574606106790,original,113453,587738574606106790,13:05:03.17,+40:06:59.7,69,0.217,0.072,0.275,0.362,0.072,0.0,0.71,0.08,0.839,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113453.jpg
587738574606106794,original,113454,587738574606106794,13:05:11.88,+40:10:32.4,65,0.692,0.0,0.0,0.123,0.185,0.0,0.123,0.533,0.241,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113454.jpg
587738574606106838,original,113455,587738574606106838,13:05:14.90,+40:11:26.9,38,0.974,0.0,0.026,0.0,0.0,0.0,0.026,0.963,0.037,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\113455.jpg
587738574606106907,original,113456,587738574606106907,13:05:28.83,+40:06:47.0,73,0.0,0.027,0.959,0.014,0.0,0.0,1.0,0.0,1.0,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113456.jpg
587738574606172216,original,113457,587738574606172216,13:06:04.77,+40:09:28.8,60,0.383,0.017,0.05,0.25,0.033,0.267,0.317,0.38,0.32,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113457.jpg
587738574606172316,original,113458,587738574606172316,13:05:34.88,+40:05:03.8,62,0.129,0.048,0.016,0.806,0.0,0.0,0.871,0.051,0.949,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113458.jpg
587738574606172376,original,113459,587738574606172376,13:06:01.62,+40:09:18.5,32,0.062,0.875,0.031,0.031,0.0,0.0,0.938,0.013,0.987,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113459.jpg
587738574606172438,original,113460,587738574606172438,13:06:16.00,+40:09:39.3,36,0.806,0.0,0.028,0.167,0.0,0.0,0.194,0.75,0.25,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113460.jpg
587738574606368964,original,113461,587738574606368964,13:08:34.83,+40:09:35.3,30,0.0,0.0,0.933,0.033,0.0,0.033,0.967,0.0,0.967,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113461.jpg
587738574606434445,original,113462,587738574606434445,13:08:49.68,+40:04:22.8,45,0.756,0.022,0.0,0.044,0.0,0.178,0.067,0.756,0.067,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113462.jpg
587738574606434493,original,113463,587738574606434493,13:09:03.01,+40:04:55.5,29,0.103,0.069,0.0,0.828,0.0,0.0,0.897,0.033,0.967,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113463.jpg
587738574606434533,original,113464,587738574606434533,13:09:18.82,+40:07:57.6,33,0.727,0.0,0.0,0.0,0.0,0.273,0.0,0.727,0.0,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113464.jpg
587738574606500077,original,113466,587738574606500077,13:10:16.92,+40:05:35.7,28,0.893,0.036,0.0,0.036,0.036,0.0,0.071,0.838,0.125,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\113466.jpg
587738574606565399,original,113467,587738574606565399,13:10:27.38,+40:00:49.8,26,0.846,0.038,0.0,0.038,0.077,0.0,0.077,0.846,0.077,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\113467.jpg
587738574606565604,original,113468,587738574606565604,13:10:47.37,+40:00:36.8,25,0.72,0.0,0.08,0.2,0.0,0.0,0.28,0.563,0.437,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113468.jpg
587738574606696456,original,113469,587738574606696456,13:11:52.53,+40:03:02.2,36,0.306,0.417,0.0,0.111,0.111,0.056,0.528,0.137,0.672,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113469.jpg
587738574606696592,original,113470,587738574606696592,13:12:02.80,+39:55:14.2,38,0.816,0.0,0.0,0.079,0.053,0.053,0.079,0.756,0.133,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113470.jpg
587738574606762030,original,113471,587738574606762030,13:13:09.90,+39:55:16.5,71,0.31,0.535,0.0,0.099,0.042,0.014,0.634,0.106,0.826,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113471.jpg
587738574606762038,original,113472,587738574606762038,13:13:09.67,+39:54:19.7,60,0.9,0.017,0.0,0.05,0.0,0.033,0.067,0.9,0.067,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\113472.jpg
587738574606762064,original,113473,587738574606762064,13:13:16.76,+39:55:57.0,44,0.909,0.0,0.023,0.045,0.023,0.0,0.068,0.909,0.068,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\113473.jpg
587738574606958752,original,113474,587738574606958752,13:15:02.26,+39:58:37.7,51,0.118,0.059,0.608,0.078,0.039,0.098,0.745,0.047,0.809,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113474.jpg
587738574607024432,original,113475,587738574607024432,13:16:12.64,+39:48:59.3,32,0.0,0.031,0.938,0.031,0.0,0.0,1.0,0.0,1.0,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113475.jpg
587738574607155389,original,113476,587738574607155389,13:17:49.09,+39:55:44.4,58,0.914,0.017,0.0,0.0,0.069,0.0,0.017,0.901,0.03,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113476.jpg
587738574607155426,original,113477,587738574607155426,13:17:56.06,+39:47:15.2,22,0.182,0.0,0.045,0.727,0.045,0.0,0.773,0.039,0.909,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113477.jpg
587738574607286343,original,113478,587738574607286343,13:19:16.81,+39:50:12.7,27,0.556,0.0,0.148,0.222,0.074,0.0,0.37,0.468,0.455,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113478.jpg
587738574607417542,original,113479,587738574607417542,13:20:51.13,+39:40:32.6,27,0.222,0.481,0.037,0.185,0.037,0.037,0.704,0.045,0.867,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113479.jpg
587738574607417565,original,113480,587738574607417565,13:21:05.63,+39:48:35.3,33,0.818,0.0,0.0,0.091,0.061,0.03,0.091,0.772,0.134,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113480.jpg
587738574607482941,original,113481,587738574607482941,13:21:30.60,+39:47:01.0,27,0.778,0.0,0.037,0.148,0.037,0.0,0.185,0.778,0.185,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113481.jpg
587738574607548498,original,113484,587738574607548498,13:22:32.34,+39:40:57.7,37,0.811,0.0,0.027,0.108,0.054,0.0,0.135,0.801,0.145,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113484.jpg
587738574607614121,original,113485,587738574607614121,13:22:55.45,+39:39:56.1,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\113485.jpg
587738574607679566,original,113486,587738574607679566,13:24:09.68,+39:43:13.0,36,0.972,0.0,0.0,0.0,0.028,0.0,0.0,0.972,0.0,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\113486.jpg
587738574607745166,original,113487,587738574607745166,13:24:42.86,+39:38:29.2,47,0.106,0.0,0.0,0.894,0.0,0.0,0.894,0.061,0.939,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113487.jpg
587738574607810687,original,113488,587738574607810687,13:25:16.22,+39:31:30.6,25,0.64,0.0,0.0,0.36,0.0,0.0,0.36,0.347,0.653,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113488.jpg
587738574607876108,original,113489,587738574607876108,13:25:49.73,+39:39:27.1,35,0.543,0.029,0.057,0.286,0.086,0.0,0.371,0.543,0.371,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113489.jpg
587738574607876112,original,113490,587738574607876112,13:25:43.71,+39:30:38.0,25,0.64,0.04,0.08,0.24,0.0,0.0,0.36,0.64,0.36,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113490.jpg
587738574607876332,original,113491,587738574607876332,13:26:14.31,+39:34:37.7,23,0.043,0.0,0.391,0.565,0.0,0.0,0.957,0.023,0.977,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113491.jpg
587738574608072874,original,113492,587738574608072874,13:28:33.30,+39:29:11.5,23,0.87,0.0,0.0,0.043,0.087,0.0,0.043,0.798,0.105,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113492.jpg
587738574608203830,original,113493,587738574608203830,13:29:43.48,+39:23:29.5,30,0.467,0.067,0.067,0.4,0.0,0.0,0.533,0.314,0.686,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113493.jpg
587738574608466129,original,113494,587738574608466129,13:33:14.32,+39:23:16.5,27,0.333,0.0,0.037,0.63,0.0,0.0,0.667,0.11,0.89,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113494.jpg
587738574608531615,original,113496,587738574608531615,13:33:20.08,+39:13:30.7,32,0.0,0.875,0.031,0.094,0.0,0.0,1.0,0.0,1.0,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113496.jpg
587738574608597133,original,113497,587738574608597133,13:34:23.25,+39:12:47.9,26,0.923,0.0,0.0,0.038,0.038,0.0,0.038,0.922,0.04,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\113497.jpg
587738574608597196,original,113498,587738574608597196,13:34:43.57,+39:14:24.9,36,0.833,0.0,0.0,0.028,0.139,0.0,0.028,0.801,0.055,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113498.jpg
587738574608597214,original,113499,587738574608597214,13:34:46.25,+39:13:32.6,28,0.786,0.0,0.071,0.143,0.0,0.0,0.214,0.786,0.214,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113499.jpg
587738574608662635,original,113500,587738574608662635,13:34:54.27,+39:16:00.9,38,0.789,0.079,0.026,0.026,0.0,0.079,0.132,0.597,0.299,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113500.jpg
587738574608662692,original,113501,587738574608662692,13:35:17.51,+39:17:39.6,24,0.708,0.0,0.0,0.042,0.0,0.25,0.042,0.67,0.07,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113501.jpg
587738574608662708,original,113503,587738574608662708,13:35:07.52,+39:08:01.2,37,0.811,0.054,0.027,0.081,0.027,0.0,0.162,0.787,0.185,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113503.jpg
587738574608728152,original,113504,587738574608728152,13:36:13.14,+39:08:11.5,33,0.818,0.0,0.03,0.121,0.03,0.0,0.152,0.755,0.214,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113504.jpg
587738574608728163,original,113505,587738574608728163,13:36:16.49,+39:10:53.0,26,0.962,0.0,0.0,0.038,0.0,0.0,0.038,0.905,0.095,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\113505.jpg
587738574608728199,original,113506,587738574608728199,13:35:56.93,+39:13:47.3,30,0.967,0.0,0.0,0.033,0.0,0.0,0.033,0.949,0.051,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113506.jpg
587738574608793637,original,113507,587738574608793637,13:36:42.75,+39:12:18.3,60,0.933,0.033,0.0,0.017,0.017,0.0,0.05,0.894,0.089,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\113507.jpg
587738574608793740,original,113508,587738574608793740,13:36:37.89,+39:12:22.3,62,0.0,0.984,0.016,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113508.jpg
587738574608859184,original,113510,587738574608859184,13:37:10.50,+39:10:53.9,58,0.621,0.0,0.034,0.293,0.052,0.0,0.328,0.414,0.524,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113510.jpg
587738574608859232,original,113512,587738574608859232,13:37:14.48,+39:07:00.0,25,0.08,0.8,0.0,0.04,0.08,0.0,0.84,0.044,0.875,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113512.jpg
587738574608859290,original,113513,587738574608859290,13:37:39.88,+39:09:16.5,56,0.0,0.982,0.0,0.0,0.018,0.0,0.982,0.0,0.982,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113513.jpg
587738574608859362,original,113514,587738574608859362,13:37:10.36,+39:09:26.0,56,0.196,0.125,0.018,0.625,0.018,0.018,0.768,0.131,0.832,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113514.jpg
587738574608924714,original,113515,587738574608924714,13:37:53.84,+39:08:42.6,50,0.7,0.1,0.0,0.2,0.0,0.0,0.3,0.611,0.389,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113515.jpg
587738574608990459,original,113516,587738574608990459,13:39:14.47,+38:59:39.5,75,0.053,0.013,0.44,0.427,0.013,0.053,0.88,0.029,0.903,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113516.jpg
587738574609055863,original,113517,587738574609055863,13:39:30.42,+39:03:16.9,66,0.045,0.121,0.015,0.818,0.0,0.0,0.955,0.032,0.968,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113517.jpg
587738574609055944,original,113518,587738574609055944,13:39:47.74,+39:02:06.8,66,0.621,0.03,0.045,0.258,0.045,0.0,0.333,0.533,0.42,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113518.jpg
587738574609121431,original,113519,587738574609121431,13:40:13.50,+38:55:45.5,32,0.938,0.0,0.0,0.0,0.062,0.0,0.0,0.938,0.0,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\113519.jpg
587738574609121561,original,113520,587738574609121561,13:40:41.94,+38:58:30.9,18,0.889,0.0,0.0,0.056,0.056,0.0,0.056,0.889,0.056,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\113520.jpg
587738574609186820,original,113521,587738574609186820,13:40:51.02,+38:58:26.7,26,0.962,0.0,0.0,0.038,0.0,0.0,0.038,0.919,0.081,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\113521.jpg
587738574609186829,original,113522,587738574609186829,13:41:00.39,+39:03:24.8,28,0.357,0.0,0.321,0.143,0.107,0.071,0.464,0.327,0.494,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113522.jpg
587738574609186853,original,113523,587738574609186853,13:40:55.45,+38:52:24.0,26,0.385,0.0,0.269,0.308,0.038,0.0,0.577,0.385,0.577,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113523.jpg
587738574609187012,original,113524,587738574609187012,13:40:58.37,+38:59:32.2,25,0.04,0.0,0.96,0.0,0.0,0.0,0.96,0.036,0.964,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113524.jpg
587738574609383597,original,113525,587738574609383597,13:43:23.38,+38:53:22.7,24,0.042,0.042,0.875,0.042,0.0,0.0,0.958,0.02,0.98,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113525.jpg
587738574609449050,original,113526,587738574609449050,13:44:04.97,+38:45:14.3,25,0.44,0.08,0.04,0.4,0.04,0.0,0.52,0.434,0.526,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113526.jpg
587738574609776752,original,113527,587738574609776752,13:48:02.65,+38:42:21.4,34,0.941,0.029,0.0,0.029,0.0,0.0,0.059,0.867,0.133,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113527.jpg
587738574609907918,original,113528,587738574609907918,13:49:24.85,+38:37:01.9,57,0.404,0.158,0.018,0.351,0.07,0.0,0.526,0.122,0.784,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113528.jpg
587738574609907922,original,113529,587738574609907922,13:49:31.05,+38:40:12.5,49,0.286,0.0,0.02,0.694,0.0,0.0,0.714,0.096,0.904,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113529.jpg
587738574609973469,original,113530,587738574609973469,13:50:03.82,+38:38:41.5,24,0.292,0.625,0.0,0.042,0.042,0.0,0.667,0.087,0.862,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113530.jpg
587738574610104357,original,113532,587738574610104357,13:51:38.39,+38:33:07.2,23,0.522,0.174,0.13,0.174,0.0,0.0,0.478,0.423,0.577,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113532.jpg
587738574610104436,original,113533,587738574610104436,13:51:20.11,+38:31:17.8,76,0.829,0.0,0.066,0.079,0.026,0.0,0.145,0.725,0.247,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113533.jpg
587738574610104480,original,113534,587738574610104480,13:51:39.88,+38:32:06.0,51,0.686,0.039,0.0,0.196,0.078,0.0,0.235,0.676,0.246,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113534.jpg
587738574610169876,original,113535,587738574610169876,13:52:03.26,+38:20:07.2,21,0.952,0.0,0.048,0.0,0.0,0.0,0.048,0.924,0.076,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113535.jpg
587738574610170083,original,113536,587738574610170083,13:52:27.73,+38:20:01.8,57,0.877,0.018,0.0,0.088,0.018,0.0,0.105,0.704,0.273,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113536.jpg
587738574610235586,original,113537,587738574610235586,13:52:52.70,+38:19:59.5,74,0.378,0.203,0.095,0.243,0.068,0.014,0.541,0.144,0.755,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113537.jpg
587738574610497672,original,113538,587738574610497672,13:56:28.80,+38:18:42.5,34,0.559,0.029,0.029,0.324,0.059,0.0,0.382,0.471,0.468,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113538.jpg
587738574610497741,original,113539,587738574610497741,13:55:54.67,+38:07:55.9,30,0.4,0.0,0.1,0.5,0.0,0.0,0.6,0.325,0.675,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113539.jpg
587738574610563086,original,113540,587738574610563086,13:56:42.62,+38:17:55.7,65,0.015,0.0,0.954,0.031,0.0,0.0,0.985,0.008,0.992,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113540.jpg
587738574610563269,original,113541,587738574610563269,13:56:48.49,+38:17:30.6,35,0.629,0.029,0.057,0.171,0.114,0.0,0.257,0.562,0.321,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113541.jpg
587738574610628691,original,113542,587738574610628691,13:57:40.31,+38:09:00.9,42,0.071,0.0,0.571,0.095,0.095,0.167,0.667,0.043,0.691,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113542.jpg
587738574610694160,original,113543,587738574610694160,13:58:02.39,+38:11:55.4,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\113543.jpg
587738574610694239,original,113544,587738574610694239,13:58:09.48,+38:03:06.8,31,0.0,0.065,0.903,0.0,0.0,0.032,0.968,0.0,0.968,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113544.jpg
587738574872576048,original,113545,587738574872576048,12:41:40.84,+40:30:49.7,32,0.531,0.031,0.031,0.406,0.0,0.0,0.469,0.509,0.491,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113545.jpg
587738574872576185,original,113546,587738574872576185,12:42:04.15,+40:39:28.3,32,0.0,0.0,0.969,0.031,0.0,0.0,1.0,0.0,1.0,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113546.jpg
587738575141077018,original,113547,587738575141077018,12:42:38.87,+41:05:15.9,30,0.267,0.1,0.033,0.5,0.067,0.033,0.633,0.125,0.764,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113547.jpg
587738575141142586,original,113548,587738575141142586,12:43:27.60,+41:02:26.7,51,0.784,0.0,0.039,0.059,0.118,0.0,0.098,0.769,0.113,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113548.jpg
587738575141142658,original,113549,587738575141142658,12:43:36.49,+41:01:06.7,38,0.868,0.0,0.0,0.0,0.132,0.0,0.0,0.868,0.0,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\113549.jpg
587738575141142831,original,113550,587738575141142831,12:43:42.32,+40:57:58.3,66,0.136,0.0,0.667,0.106,0.03,0.061,0.773,0.118,0.791,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113550.jpg
587738575141273779,original,113551,587738575141273779,12:44:52.50,+40:55:54.0,30,0.0,0.0,0.9,0.0,0.0,0.1,0.9,0.0,0.9,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113551.jpg
587738575141273852,original,113552,587738575141273852,12:45:15.86,+41:04:21.1,37,0.324,0.0,0.027,0.649,0.0,0.0,0.676,0.219,0.781,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113552.jpg
587738575141339257,original,113553,587738575141339257,12:45:43.61,+40:57:54.1,30,0.067,0.0,0.767,0.167,0.0,0.0,0.933,0.023,0.977,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113553.jpg
587738575141339270,original,113554,587738575141339270,12:45:49.44,+41:02:53.6,32,0.875,0.062,0.0,0.031,0.0,0.031,0.094,0.844,0.125,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113554.jpg
587738575141470354,original,113555,587738575141470354,12:47:24.71,+41:01:07.2,66,0.045,0.015,0.439,0.5,0.0,0.0,0.955,0.045,0.955,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\113555.jpg
587738575141535915,original,113556,587738575141535915,12:48:35.05,+40:57:10.5,39,0.333,0.0,0.0,0.026,0.205,0.436,0.026,0.333,0.026,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\113556.jpg
